timestamp,label,x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20
20250527_220902_239821,0,0.16431105136871338,0.9175403118133545,4.481203461637051e-07,0.23778775334358215,0.8670562505722046,-0.03722647577524185,0.2853853702545166,0.7798845767974854,-0.04908745735883713,0.30291783809661865,0.6896581649780273,-0.05833566188812256,0.323965847492218,0.615053117275238,-0.0656793937087059,0.2474840134382248,0.6406329274177551,-0.006620384287089109,0.2547028660774231,0.5342066287994385,-0.025258095934987068,0.2519872486591339,0.46999794244766235,-0.04481741413474083,0.2478419542312622,0.413146048784256,-0.05947377532720566,0.2031034231185913,0.6283388733863831,-0.0029427760746330023,0.21275165677070618,0.5125358700752258,-0.018926165997982025,0.21545127034187317,0.43810510635375977,-0.03833143413066864,0.21714536845684052,0.3754251003265381,-0.05269942060112953,0.16075502336025238,0.6384938359260559,-0.005750912707298994,0.16863326728343964,0.5270119905471802,-0.0237958375364542,0.17277683317661285,0.45871710777282715,-0.039483681321144104,0.17647843062877655,0.40172478556632996,-0.049891505390405655,0.11877098679542542,0.6669462323188782,-0.012661456130445004,0.12390875071287155,0.5802761912345886,-0.030188152566552162,0.12845365703105927,0.5245404839515686,-0.0396142452955246,0.13393650949001312,0.47249382734298706,-0.04532039165496826
20250527_220903_380702,0,0.179727703332901,0.9085304737091064,3.7356306847868836e-07,0.2494068741798401,0.8427610993385315,-0.01934020221233368,0.28154224157333374,0.74190354347229,-0.024014638736844063,0.28963735699653625,0.656109631061554,-0.029334263876080513,0.3107929527759552,0.5879733562469482,-0.03447682037949562,0.2331744283437729,0.6308459043502808,-0.00011850825103465468,0.23826570808887482,0.5295392274856567,-0.018100013956427574,0.24264109134674072,0.4684266149997711,-0.03430483490228653,0.2472836971282959,0.41389721632003784,-0.04637661576271057,0.19640830159187317,0.6275451183319092,-0.005212028045207262,0.20094546675682068,0.5131077170372009,-0.021647313609719276,0.2082080990076065,0.4403401017189026,-0.036728762090206146,0.2155187427997589,0.3764374256134033,-0.047365058213472366,0.16226652264595032,0.6458925604820251,-0.015188414603471756,0.16207683086395264,0.5339381098747253,-0.0345614030957222,0.16659393906593323,0.4643401503562927,-0.04702931270003319,0.17234815657138824,0.40291541814804077,-0.05461748316884041,0.12882933020591736,0.6833186149597168,-0.02756531909108162,0.12747278809547424,0.5993529558181763,-0.04759358987212181,0.12908075749874115,0.5406241416931152,-0.05688508599996567,0.13063794374465942,0.4837247431278229,-0.0620608814060688
20250527_220904_041102,0,0.1828068643808365,0.8999611735343933,4.180846246981673e-07,0.2439972460269928,0.8313526511192322,-0.018013300374150276,0.26681965589523315,0.7303600907325745,-0.023438721895217896,0.2687508761882782,0.6492879986763,-0.02966875582933426,0.28448450565338135,0.5814647674560547,-0.03586096316576004,0.2194242924451828,0.6239629983901978,-0.004478824324905872,0.2276206761598587,0.5193938612937927,-0.025509385392069817,0.23572632670402527,0.4559252858161926,-0.042919401079416275,0.24191847443580627,0.3998878002166748,-0.055031511932611465,0.18847721815109253,0.6270018815994263,-0.011019431985914707,0.1961296647787094,0.5129024386405945,-0.029749862849712372,0.20331443846225739,0.43944740295410156,-0.045315179973840714,0.20868581533432007,0.3740251362323761,-0.05589735880494118,0.15941542387008667,0.6494414210319519,-0.022131850942969322,0.1630544662475586,0.5384425520896912,-0.04311307519674301,0.16652387380599976,0.46745532751083374,-0.055407118052244186,0.16981269419193268,0.40453022718429565,-0.06239248812198639,0.13056990504264832,0.6890177130699158,-0.035354699939489365,0.12993746995925903,0.6053798198699951,-0.05643610283732414,0.13151589035987854,0.5457159280776978,-0.06530749797821045,0.13310888409614563,0.48894625902175903,-0.06975089758634567
20250527_220904_977209,0,0.18092286586761475,0.8902831673622131,3.086925346451608e-07,0.2408483922481537,0.8078371286392212,0.0030751358717679977,0.25098538398742676,0.6992931962013245,0.004276468884199858,0.25136902928352356,0.6286383271217346,0.00020970158220734447,0.26562783122062683,0.5678927302360535,-0.006234054919332266,0.2145451456308365,0.6196492910385132,0.0016344055766239762,0.2217489778995514,0.5182157158851624,-0.020158302038908005,0.23307032883167267,0.45360761880874634,-0.03706889972090721,0.24205803871154785,0.3978320062160492,-0.04977748170495033,0.19171243906021118,0.6281229853630066,-0.017485864460468292,0.2001202255487442,0.5155580639839172,-0.039299190044403076,0.2106049656867981,0.4428805708885193,-0.05722508206963539,0.21774423122406006,0.3771882653236389,-0.07018934190273285,0.1695534586906433,0.6566647887229919,-0.03908194601535797,0.17143718898296356,0.5440222024917603,-0.06320725381374359,0.17755824327468872,0.47265246510505676,-0.07875972986221313,0.18212929368019104,0.4074067175388336,-0.0890219435095787,0.1474013328552246,0.7016026973724365,-0.0605739951133728,0.14401204884052277,0.617617666721344,-0.08528069406747818,0.14653660356998444,0.5557892918586731,-0.09801597148180008,0.14983618259429932,0.497430682182312,-0.10650399327278137
20250527_220906_226695,0,0.17732881009578705,0.8836331963539124,3.296727015822398e-07,0.2345145046710968,0.8014878034591675,0.0065266769379377365,0.23626068234443665,0.6926713585853577,0.006851810961961746,0.23280160129070282,0.6279548406600952,0.0016286850441247225,0.24090155959129333,0.5672757625579834,-0.006257886998355389,0.19840216636657715,0.6153015494346619,0.0006465509068220854,0.20881091058254242,0.5268771052360535,-0.02274327538907528,0.2239832878112793,0.4591401219367981,-0.042957790195941925,0.2375723421573639,0.40133997797966003,-0.059067729860544205,0.1808851957321167,0.6277878284454346,-0.020793162286281586,0.19426435232162476,0.5258687138557434,-0.04344838112592697,0.21433717012405396,0.4546329975128174,-0.06385699659585953,0.2312428057193756,0.38800495862960815,-0.07999996840953827,0.16697219014167786,0.6580033898353577,-0.04412015900015831,0.17681142687797546,0.5538930296897888,-0.06823436170816422,0.19375739991664886,0.48502230644226074,-0.0841466411948204,0.2078927606344223,0.4227759838104248,-0.09588932991027832,0.15852375328540802,0.7021316289901733,-0.06716844439506531,0.16038382053375244,0.6270524263381958,-0.09083238989114761,0.16759370267391205,0.5677188634872437,-0.10395753383636475,0.17567361891269684,0.5121695399284363,-0.11401183158159256
20250527_220907_174660,0,0.16609343886375427,0.8855671882629395,4.6218482907534053e-07,0.22437915205955505,0.7781894207000732,0.016372332349419594,0.21808238327503204,0.6777627468109131,0.015340848825871944,0.21142436563968658,0.6174487471580505,0.0068062380887568,0.22056090831756592,0.556139349937439,-0.004702797159552574,0.15366950631141663,0.6180452704429626,-0.0012650800636038184,0.17814262211322784,0.5212874412536621,-0.026048168540000916,0.20007231831550598,0.45169270038604736,-0.045548826456069946,0.21808961033821106,0.394306480884552,-0.06084410101175308,0.14222010970115662,0.6369189620018005,-0.028385857120156288,0.17064033448696136,0.5188733339309692,-0.05152185261249542,0.19989974796772003,0.44334834814071655,-0.06982981413602829,0.22265195846557617,0.377984881401062,-0.08389532566070557,0.1449226588010788,0.6716057658195496,-0.05570696294307709,0.16716782748699188,0.5504317879676819,-0.08013031631708145,0.19260431826114655,0.47929883003234863,-0.09349238872528076,0.21095512807369232,0.41733503341674805,-0.10353441536426544,0.16121625900268555,0.7129004001617432,-0.08154689520597458,0.17185789346694946,0.6351011395454407,-0.10474998503923416,0.18093396723270416,0.5774574279785156,-0.11498679220676422,0.1888020783662796,0.5248656868934631,-0.12262140214443207
20250527_220908_004986,0,0.19397754967212677,0.8884354829788208,3.765076428408065e-07,0.253426730632782,0.8133801817893982,-0.004429222084581852,0.2650734484195709,0.7103952765464783,-0.0055068908259272575,0.2645460367202759,0.63763427734375,-0.010140707716345787,0.2771785855293274,0.5762316584587097,-0.016522644087672234,0.22491121292114258,0.628354549407959,-0.003119479166343808,0.2334994226694107,0.5235480070114136,-0.02537463791668415,0.24361860752105713,0.45860058069229126,-0.04214750602841377,0.2515850067138672,0.4028612971305847,-0.05393790081143379,0.19929739832878113,0.6323656439781189,-0.01742466911673546,0.20681139826774597,0.5150523781776428,-0.03858066722750664,0.21553757786750793,0.43936866521835327,-0.055083535611629486,0.22148273885250092,0.37146392464637756,-0.06656815111637115,0.1749601811170578,0.6554429531097412,-0.034826524555683136,0.17593853175640106,0.5379632115364075,-0.05819714441895485,0.17974503338336945,0.46465110778808594,-0.07230514287948608,0.18271619081497192,0.3990519046783447,-0.08076047152280807,0.15086950361728668,0.6941145062446594,-0.0527934767305851,0.14762862026691437,0.6065316796302795,-0.07602252066135406,0.14886142313480377,0.5430123805999756,-0.08708841353654861,0.1510559618473053,0.48338937759399414,-0.09381036460399628
20250527_220908_745455,0,0.19337941706180573,0.893485426902771,3.90767723956742e-07,0.2593289613723755,0.8351652026176453,-0.018153900280594826,0.2904587984085083,0.7381377816200256,-0.022800706326961517,0.29674026370048523,0.6579172611236572,-0.027951087802648544,0.3155781328678131,0.5943857431411743,-0.03297235071659088,0.2464095652103424,0.6294716000556946,-0.0038839064072817564,0.25683197379112244,0.5265477895736694,-0.02251613326370716,0.2649349272251129,0.4653037190437317,-0.03800615668296814,0.2713914215564728,0.41268518567085266,-0.048917315900325775,0.21212506294250488,0.6269938945770264,-0.009354197420179844,0.22389207780361176,0.5129797458648682,-0.026032134890556335,0.2347504198551178,0.4428856670856476,-0.039933942258358,0.24366508424282074,0.3828619718551636,-0.04934833198785782,0.17947958409786224,0.643413245677948,-0.01930033043026924,0.18713678419589996,0.5312824249267578,-0.038045719265937805,0.1952507495880127,0.4620515704154968,-0.04945647343993187,0.20277705788612366,0.40267619490623474,-0.05608702450990677,0.14627626538276672,0.6767438054084778,-0.03141629323363304,0.14936596155166626,0.5918578505516052,-0.05073070526123047,0.15292295813560486,0.5328963398933411,-0.059136584401130676,0.1558401733636856,0.4774813950061798,-0.06342975050210953
20250527_220909_436033,0,0.17975105345249176,0.9036865234375,3.751890744752018e-07,0.2523178458213806,0.8505533933639526,-0.02044619247317314,0.293772429227829,0.7579888105392456,-0.024108324199914932,0.3084181249141693,0.6725932359695435,-0.02813364565372467,0.3314822316169739,0.6074274182319641,-0.031266313046216965,0.2538199722766876,0.63362717628479,0.005968731828033924,0.2660922706127167,0.5350531339645386,-0.008025920949876308,0.2719649374485016,0.47675570845603943,-0.02289111167192459,0.27677828073501587,0.42514917254447937,-0.034304581582546234,0.21556706726551056,0.6237553954124451,0.0026782997883856297,0.22800011932849884,0.5123724937438965,-0.00938220415264368,0.2381991147994995,0.444316029548645,-0.02318653091788292,0.24709689617156982,0.3870445489883423,-0.03336314484477043,0.17874889075756073,0.6348587870597839,-0.005910848267376423,0.18752281367778778,0.5267719626426697,-0.021183593198657036,0.19595471024513245,0.46140724420547485,-0.03277616947889328,0.20392507314682007,0.4059644639492035,-0.040223218500614166,0.14158429205417633,0.6645023226737976,-0.017243292182683945,0.14698918163776398,0.5794498324394226,-0.03359027951955795,0.1516743302345276,0.523360550403595,-0.041299447417259216,0.15594187378883362,0.47005587816238403,-0.04563845321536064
20250527_220910_108188,0,0.16394174098968506,0.9041174650192261,4.2301556391066697e-07,0.23829376697540283,0.8573664426803589,-0.030762499198317528,0.28926438093185425,0.7740211486816406,-0.03969528153538704,0.31134989857673645,0.6864356398582458,-0.047029539942741394,0.3374921679496765,0.6178920269012451,-0.05266872048377991,0.2572523355484009,0.6390508413314819,-0.00022505669039674103,0.2709988057613373,0.5377798080444336,-0.015990078449249268,0.2745855450630188,0.4772034287452698,-0.03308037295937538,0.2772080600261688,0.4234912693500519,-0.04580148309469223,0.21605144441127777,0.6244242191314697,0.001178326434455812,0.2312057465314865,0.5135969519615173,-0.011903997510671616,0.23981055617332458,0.4436975121498108,-0.02831355668604374,0.24783951044082642,0.3844956159591675,-0.04034048691391945,0.17567689716815948,0.6302047967910767,-0.003436868079006672,0.18912777304649353,0.5228090286254883,-0.01867319457232952,0.1983986496925354,0.45585477352142334,-0.03152655437588692,0.20775137841701508,0.4003221392631531,-0.039920624345541,0.13368551433086395,0.653374433517456,-0.011728690937161446,0.1412672996520996,0.5685946345329285,-0.02669067122042179,0.1480063498020172,0.5130733251571655,-0.033798255026340485,0.15543493628501892,0.46113112568855286,-0.03768094256520271
20250527_220910_861703,0,0.14839424192905426,0.9018473625183105,4.279570475773653e-07,0.22336943447589874,0.8609452843666077,-0.0369807593524456,0.2785605490207672,0.7821213006973267,-0.04883994162082672,0.30303406715393066,0.690973699092865,-0.05808001756668091,0.33283913135528564,0.6211710572242737,-0.06513293087482452,0.2517789900302887,0.6386136412620544,-0.002818574896082282,0.2650147080421448,0.535436749458313,-0.019695986062288284,0.26596927642822266,0.4712761342525482,-0.03837960958480835,0.26561716198921204,0.4141652286052704,-0.052302416414022446,0.20911692082881927,0.6213839054107666,0.0015543149784207344,0.2241387665271759,0.509381890296936,-0.01245600450783968,0.2302720546722412,0.4377395212650299,-0.03065566159784794,0.23603247106075287,0.37692850828170776,-0.043900907039642334,0.1675356924533844,0.6249550580978394,-0.0005481172120198607,0.1822522133588791,0.5186207294464111,-0.01645025610923767,0.19107338786125183,0.45247727632522583,-0.029750628396868706,0.19912298023700714,0.39779970049858093,-0.03824097290635109,0.12382647395133972,0.6460463404655457,-0.0068934946320950985,0.13442176580429077,0.5611671805381775,-0.021942317485809326,0.14250975847244263,0.5065444111824036,-0.028791362419724464,0.15130360424518585,0.4558497667312622,-0.032221537083387375
20250527_220911_797544,0,0.13691921532154083,0.8730736374855042,4.006259644029342e-07,0.20651404559612274,0.843914806842804,-0.04302384704351425,0.2641263008117676,0.7741068601608276,-0.05893600359559059,0.29301607608795166,0.6890609860420227,-0.07074163109064102,0.3231640160083771,0.6202890276908875,-0.08041711151599884,0.2430620938539505,0.6252749562263489,-0.0176702793687582,0.2571180462837219,0.5224078893661499,-0.037725187838077545,0.258139044046402,0.4567357897758484,-0.05738506466150284,0.2569267451763153,0.3973812460899353,-0.07160552591085434,0.2024141550064087,0.6043477058410645,-0.01075244601815939,0.21759836375713348,0.49336278438568115,-0.02766168862581253,0.22230085730552673,0.4196451008319855,-0.04669060930609703,0.22558943927288055,0.3551734387874603,-0.060359735041856766,0.16240720450878143,0.6052016019821167,-0.009759844280779362,0.17729243636131287,0.5015050768852234,-0.026753179728984833,0.18416757881641388,0.43597108125686646,-0.03973987326025963,0.18943467736244202,0.38031819462776184,-0.04801391437649727,0.11964914202690125,0.6232934594154358,-0.013360274024307728,0.13116303086280823,0.5400577783584595,-0.028731755912303925,0.1389329433441162,0.4861982464790344,-0.03525417670607567,0.14642858505249023,0.4372234046459198,-0.03831646218895912
